ID,Location_ID,Sensing_Date,HourDay,Direction_1,Direction_2,Total_of_Directions,Sensor_Name,Location
81920251031,8,2025-10-31,19,324,123,447,WebBN_T,"-37.82293543, 144.9471751"
141520251009,14,2025-10-09,15,484,133,617,SanBri_T,"-37.82011242, 144.96291897"
512220251017,51,2025-10-17,22,45,53,98,Fra118_T,"-37.80841815, 144.95906316"
431320251009,43,2025-10-09,13,290,378,668,UM2_T,"-37.79844526, 144.96411782"
63120251021,63,2025-10-21,1,9,16,25,Bou231_T,"-37.81333081, 144.96675571"
61920251025,6,2025-10-25,19,173,214,387,FliS_T,"-37.81907439, 144.96557866"
871420251023,87,2025-10-23,14,85,79,164,Errol23_T,"-37.80454949, 144.94921863"
701320251024,70,2025-10-24,13,148,188,336,Errol20_T,"-37.80456984, 144.94946228"
441020251017,44,2025-10-17,10,79,130,209,UM3_T,"-37.79698741, 144.96441306"
271220251015,27,2025-10-15,12,183,220,403,Vic_T,"-37.80606888, 144.95644692"
41220251005,4,2025-10-05,12,2285,1117,3402,Swa123_T,"-37.81487988, 144.9660878"
67320251020,67,2025-10-20,3,1,5,6,FLDegS_T,"-37.81688755, 144.96562569"
179120251027,179,2025-10-27,1,6,3,9,Pow61_T,"-37.82392385, 144.96299677"
3620251003,3,2025-10-03,6,39,97,136,Swa295_T,"-37.81101524, 144.96429485"
402020251028,40,2025-10-28,20,100,30,130,Spr201_T,"-37.80999341, 144.97227587"
1342320251008,134,2025-10-08,23,98,120,218,Spen201_T,"-37.81694221, 144.95303935"
162020251014,162,2025-10-14,0,59,33,92,Eli489_T,"-37.80740397, 144.95987909"
49120251007,49,2025-10-07,1,37,43,80,Eli501_T,"-37.80730068, 144.95956055"
18020251027,18,2025-10-27,0,0,1,1,Col12_T,"-37.81344862, 144.97305353"
101320251027,10,2025-10-27,13,117,79,196,BouHbr_T,"-37.81876474, 144.94710545"
431520251029,43,2025-10-29,15,180,179,359,UM2_T,"-37.79844526, 144.96411782"
68420251030,68,2025-10-30,4,1,1,2,FLDegN_T,"-37.8168479, 144.96559789"
61620251004,6,2025-10-04,16,340,396,736,FliS_T,"-37.81907439, 144.96557866"
14520251002,14,2025-10-02,5,27,26,53,SanBri_T,"-37.82011242, 144.96291897"
671520251013,67,2025-10-13,15,365,526,891,FLDegS_T,"-37.81688755, 144.96562569"
172320251022,17,2025-10-22,23,25,49,74,Col15_T,"-37.81362543, 144.97323591"
511920251023,51,2025-10-23,19,76,95,171,Fra118_T,"-37.80841815, 144.95906316"
621120251022,62,2025-10-22,11,191,105,296,Lat224_T,"-37.80996494, 144.96216521"
271820251009,27,2025-10-09,18,286,123,409,Vic_T,"-37.80606888, 144.95644692"
1801920251030,180,2025-10-30,19,27,49,76,Mac330_T,"-37.79497059, 144.93530329"
212220251027,212,2025-10-27,2,4,2,6,SouthB_T,"-37.82025374, 144.96501549"
501820251026,50,2025-10-26,18,159,205,364,Lyg309_T,"-37.79808192, 144.96721013"
2111320251019,211,2025-10-19,13,440,503,943,SouthB_T,"-37.82020539, 144.96499384"
1391320251020,139,2025-10-20,13,46,51,97,Signal1647_T,"-37.81959923, 144.9632832"
27720251012,27,2025-10-12,7,21,51,72,Vic_T,"-37.80606888, 144.95644692"
611420251019,61,2025-10-19,14,361,602,963,RMIT14_T,"-37.80767455, 144.96309114"
23120251007,23,2025-10-07,1,5,13,18,Col623_T,"-37.81909256, 144.95452748"
164020251020,164,2025-10-20,0,10,9,19,Lat526_T,"-37.813005, 144.95160411"
842120251018,84,2025-10-18,21,598,759,1357,ElFi_T,"-37.81798049, 144.96503383"
8320251011,8,2025-10-11,3,0,1,1,WebBN_T,"-37.82293543, 144.9471751"
751820251016,75,2025-10-16,18,50,45,95,SprFli_T,"-37.81515276, 144.97467661"
209920251014,209,2025-10-14,9,493,271,764,FliS_T,"-37.81909037, 144.96549709"
372220251004,37,2025-10-04,22,176,244,420,Lyg260_T,"-37.80107122, 144.96704554"
501320251031,50,2025-10-31,13,161,168,329,Lyg309_T,"-37.79808192, 144.96721013"
1071920251006,107,2025-10-06,19,89,102,191,280Will_T,"-37.81246271, 144.95690188"
391920251007,39,2025-10-07,19,57,22,79,AlfPl_T,"-37.81379749, 144.96995745"
361820251009,36,2025-10-09,18,237,212,449,Que85_T,"-37.81652527, 144.96121062"
1181420251008,118,2025-10-08,14,25,24,49,Fli114C_T,"-37.81632783, 144.97090512"
401220251005,40,2025-10-05,12,148,364,512,Spr201_T,"-37.80999341, 144.97227587"
301020251019,30,2025-10-19,10,90,191,281,Lon189_T,"-37.8112185, 144.96656806"
1801120251018,180,2025-10-18,11,60,46,106,Mac330_T,"-37.79497059, 144.93530329"
1372220251005,137,2025-10-05,22,0,2,2,BouHbr2353_T,"-37.81894815, 144.94612292"
45520251021,45,2025-10-21,5,16,26,42,Swa148_T,"-37.81414075, 144.96609379"
140720251010,140,2025-10-10,7,103,27,130,Boyd2837_T,"-37.82590962, 144.96185972"
122120251006,12,2025-10-06,21,63,41,104,NewQ_T,"-37.81457988, 144.94292398"
137820251005,137,2025-10-05,8,14,10,24,BouHbr2353_T,"-37.81894815, 144.94612292"
139720251013,139,2025-10-13,7,18,136,154,Signal1647_T,"-37.81959923, 144.9632832"
102120251024,10,2025-10-24,21,29,33,62,BouHbr_T,"-37.81876474, 144.94710545"
212020251024,212,2025-10-24,0,22,53,75,SouthB_T,"-37.82025374, 144.96501549"
1082320251004,108,2025-10-04,23,79,96,175,261Will_T,"-37.81295822, 144.95678789"
52420251025,52,2025-10-25,4,39,14,53,Eli263_T,"-37.81252157, 144.9619401"
108720251028,108,2025-10-28,7,78,853,931,261Will_T,"-37.81295822, 144.95678789"
181320251019,18,2025-10-19,13,247,319,566,Col12_T,"-37.81344862, 144.97305353"
123820251018,123,2025-10-18,8,32,21,53,BirBridge_T,"-37.81753741, 144.97329734"
1171720251014,117,2025-10-14,17,225,527,752,Fli114F_T,"-37.81629332, 144.97090877"
66120251011,66,2025-10-11,1,96,98,194,QVN_T,"-37.81057846, 144.96444294"
302020251018,30,2025-10-18,20,477,576,1053,Lon189_T,"-37.8112185, 144.96656806"
212220251025,21,2025-10-25,22,320,367,687,Bourke155_T,"-37.81267313, 144.96788288"
5720251027,5,2025-10-27,7,201,357,558,PriNW_T,"-37.81874249, 144.96787656"
1071620251012,107,2025-10-12,16,109,130,239,280Will_T,"-37.81246271, 144.95690188"
162820251012,162,2025-10-12,8,202,196,398,Eli489_T,"-37.80740397, 144.95987909"
171420251017,17,2025-10-17,14,298,278,576,Col15_T,"-37.81362543, 144.97323591"
1821520251002,182,2025-10-02,15,239,190,429,King163_T,"-37.81627451, 144.95550503"
181520251028,181,2025-10-28,5,32,55,87,Eli368_T,"-37.81009465, 144.96143149"
1071020251018,107,2025-10-18,10,86,117,203,280Will_T,"-37.81246271, 144.95690188"
210920251011,210,2025-10-11,9,47,55,102,WatCit_T,"-37.8157484, 144.93978108"
461120251026,46,2025-10-26,11,13,9,22,Pel147_T,"-37.80240719, 144.9615673"
23820251024,23,2025-10-24,8,502,262,764,Col623_T,"-37.81909256, 144.95452748"
1171420251028,117,2025-10-28,14,181,171,352,Fli114F_T,"-37.81629332, 144.97090877"
701320251007,70,2025-10-07,13,145,148,293,Errol20_T,"-37.80456984, 144.94946228"
661120251022,66,2025-10-22,11,463,615,1078,QVN_T,"-37.81057846, 144.96444294"
70920251024,70,2025-10-24,9,70,82,152,Errol20_T,"-37.80456984, 144.94946228"
58120251009,58,2025-10-09,1,29,49,78,Bou688_T,"-37.81686075, 144.95358075"
58020251014,58,2025-10-14,0,73,60,133,Bou688_T,"-37.81686075, 144.95358075"
511020251009,51,2025-10-09,10,94,106,200,Fra118_T,"-37.80841815, 144.95906316"
41220251031,4,2025-10-31,12,1837,1376,3213,Swa123_T,"-37.81487988, 144.9660878"
40120251011,40,2025-10-11,1,36,23,59,Spr201_T,"-37.80999341, 144.97227587"
522220251027,52,2025-10-27,22,81,89,170,Eli263_T,"-37.81252157, 144.9619401"
31120251008,3,2025-10-08,11,617,707,1324,Swa295_T,"-37.81101524, 144.96429485"
292220251002,29,2025-10-02,22,22,50,72,AG_T,"-37.8199817, 144.96872865"
861320251027,86,2025-10-27,13,72,62,134,574Qub_T,"-37.80309992, 144.94908064"
63720251026,63,2025-10-26,7,10,34,44,Bou231_T,"-37.81333081, 144.96675571"
451320251017,45,2025-10-17,13,530,840,1370,Swa148_T,"-37.81414075, 144.96609379"
701120251027,70,2025-10-27,11,99,91,190,Errol20_T,"-37.80456984, 144.94946228"
541120251003,54,2025-10-03,11,102,70,172,Swa607_T,"-37.804024, 144.96308399"
59320251009,59,2025-10-09,3,16,10,26,RMIT_T,"-37.80825648, 144.96304859"
11720251005,11,2025-10-05,7,8,7,15,WatCit_T,"-37.81564989, 144.93970694"
133020251009,133,2025-10-09,0,43,14,57,Spen229_T,"-37.81531435, 144.95227769"
32120251019,3,2025-10-19,21,635,500,1135,Swa295_T,"-37.81101524, 144.96429485"
702320251014,70,2025-10-14,23,9,8,17,Errol20_T,"-37.80456984, 144.94946228"
54920251021,54,2025-10-21,9,242,68,310,Swa607_T,"-37.804024, 144.96308399"
24720251022,24,2025-10-22,7,1119,300,1419,Col620_T,"-37.81887963, 144.95449198"
1851420251027,185,2025-10-27,14,611,713,1324,Eli197_T,"-37.81374643, 144.96276183"
52120251014,52,2025-10-14,1,1,12,13,Eli263_T,"-37.81252157, 144.9619401"
1361320251015,136,2025-10-15,13,93,71,164,BirFed1120_T,"-37.8184141, 144.97357915"
312320251029,31,2025-10-29,23,25,40,65,Lyg161_T,"-37.80169681, 144.96658911"
21020251021,21,2025-10-21,0,39,23,62,Bourke155_T,"-37.81267313, 144.96788288"
1652320251023,165,2025-10-23,23,16,5,21,Spen475_T,"-37.80953359, 144.94939004"
42520251027,42,2025-10-27,5,3,0,3,UM1_T,"-37.80008566, 144.96386412"
14520251012,14,2025-10-12,5,95,11,106,SanBri_T,"-37.82011242, 144.96291897"
1182020251022,118,2025-10-22,20,7,11,18,Fli114C_T,"-37.81632783, 144.97090512"
171520251029,17,2025-10-29,15,375,437,812,Col15_T,"-37.81362543, 144.97323591"
76920251025,76,2025-10-25,9,102,52,154,KenMac_T,"-37.79453803, 144.93036194"
135420251025,135,2025-10-25,4,15,13,28,Spen161_T,"-37.8172861, 144.95319102"
162120251028,162,2025-10-28,1,30,31,61,Eli489_T,"-37.80740397, 144.95987909"
63720251006,63,2025-10-06,7,81,74,155,Bou231_T,"-37.81333081, 144.96675571"
67820251019,67,2025-10-19,8,79,92,171,FLDegS_T,"-37.81688755, 144.96562569"
1661920251018,166,2025-10-18,19,71,64,135,Spen484_T,"-37.80896733, 144.94931703"
1821020251018,182,2025-10-18,10,105,147,252,King163_T,"-37.81627451, 144.95550503"
165020251015,165,2025-10-15,0,2,0,2,Spen475_T,"-37.80953359, 144.94939004"
165220251016,165,2025-10-16,2,3,0,3,Spen475_T,"-37.80953359, 144.94939004"
23920251025,23,2025-10-25,9,198,178,376,Col623_T,"-37.81909256, 144.95452748"
41620251030,4,2025-10-30,16,1314,1341,2655,Swa123_T,"-37.81487988, 144.9660878"
451020251020,45,2025-10-20,10,294,302,596,Swa148_T,"-37.81414075, 144.96609379"
44420251018,44,2025-10-18,4,2,0,2,UM3_T,"-37.79698741, 144.96441306"
164020251024,164,2025-10-24,0,4,7,11,Lat526_T,"-37.813005, 144.95160411"
209120251025,209,2025-10-25,1,196,105,301,FliS_T,"-37.81909037, 144.96549709"
79420251016,79,2025-10-16,4,3,14,17,FliSS_T,"-37.81794046, 144.96616678"
1171720251003,117,2025-10-03,17,246,347,593,Fli114F_T,"-37.81629332, 144.97090877"
59120251019,59,2025-10-19,1,156,60,216,RMIT_T,"-37.80825648, 144.96304859"
1791620251005,179,2025-10-05,16,69,59,128,Pow61_T,"-37.82392385, 144.96299677"
3220251003,3,2025-10-03,2,45,28,73,Swa295_T,"-37.81101524, 144.96429485"
1842120251006,184,2025-10-06,21,281,367,648,Eli124_T,"-37.81512416, 144.96371988"
82220251029,8,2025-10-29,22,31,15,46,WebBN_T,"-37.82293543, 144.9471751"
29620251020,29,2025-10-20,6,21,20,41,AG_T,"-37.8199817, 144.96872865"
179720251019,179,2025-10-19,7,24,14,38,Pow61_T,"-37.82392385, 144.96299677"
20920251016,20,2025-10-16,9,58,78,136,LtB170_T,"-37.81172914, 144.9682466"
48620251015,48,2025-10-15,6,50,67,117,QVMQ_T,"-37.80631581, 144.95866697"
50220251010,50,2025-10-10,2,6,1,7,Lyg309_T,"-37.79808192, 144.96721013"
87620251028,87,2025-10-28,6,16,9,25,Errol23_T,"-37.80454949, 144.94921863"
1811320251002,181,2025-10-02,13,720,978,1698,Eli368_T,"-37.81009465, 144.96143149"
712120251014,71,2025-10-14,21,8,9,17,WestWP_T,"-37.81235775, 144.97136962"
681320251012,68,2025-10-12,13,408,446,854,FLDegN_T,"-37.8168479, 144.96559789"
62220251002,62,2025-10-02,2,25,18,43,Lat224_T,"-37.80996494, 144.96216521"
862020251029,86,2025-10-29,20,32,43,75,574Qub_T,"-37.80309992, 144.94908064"
130320251026,130,2025-10-26,3,0,1,1,Bou892T,"-37.8204637, 144.94126826"
117920251001,117,2025-10-01,9,211,111,322,Fli114F_T,"-37.81629332, 144.97090877"
1301420251030,130,2025-10-30,14,94,63,157,Bou892T,"-37.8204637, 144.94126826"
72020251009,72,2025-10-09,0,4,5,9,ACMI_T,"-37.81726338, 144.96872809"
172020251005,17,2025-10-05,20,51,26,77,Col15_T,"-37.81362543, 144.97323591"
46220251031,46,2025-10-31,2,1,0,1,Pel147_T,"-37.80240719, 144.9615673"
691420251017,69,2025-10-17,14,268,263,531,FLDegC_T,"-37.81687226, 144.96559144"
18920251017,18,2025-10-17,9,102,615,717,Col12_T,"-37.81344862, 144.97305353"
133920251006,133,2025-10-06,9,369,366,735,Spen229_T,"-37.81531435, 144.95227769"
771720251016,77,2025-10-16,17,436,292,728,HarEsP_T,"-37.81441438, 144.94433026"
67220251023,67,2025-10-23,2,3,2,5,FLDegS_T,"-37.81688755, 144.96562569"
1791920251016,179,2025-10-16,19,54,68,122,Pow61_T,"-37.82392385, 144.96299677"
102320251030,10,2025-10-30,23,25,9,34,BouHbr_T,"-37.81876474, 144.94710545"
1421620251008,142,2025-10-08,16,353,284,637,Hammer1584_T,"-37.81970749, 144.96795734"
291220251008,29,2025-10-08,12,211,303,514,AG_T,"-37.8199817, 144.96872865"
211420251001,211,2025-10-01,4,2,1,3,SouthB_T,"-37.82020539, 144.96499384"
411620251008,41,2025-10-08,16,1516,2407,3923,Swa31,"-37.81668634, 144.96689733"
1081120251002,108,2025-10-02,11,327,318,645,261Will_T,"-37.81295822, 144.95678789"
141620251021,141,2025-10-21,6,17,15,32,474Fl_T,"-37.81997273, 144.95834911"
49320251012,49,2025-10-12,3,44,40,84,Eli501_T,"-37.80730068, 144.95956055"
1241620251004,124,2025-10-04,16,5,13,18,BirBridge_T,"-37.81757416, 144.97329934"
512320251008,51,2025-10-08,23,30,17,47,Fra118_T,"-37.80841815, 144.95906316"
25320251030,25,2025-10-30,3,8,11,19,MCEC_T,"-37.82401776, 144.95604426"
1301720251001,130,2025-10-01,17,81,79,160,Bou892T,"-37.8204637, 144.94126826"
20820251023,20,2025-10-23,8,59,69,128,LtB170_T,"-37.81172914, 144.9682466"
1381420251007,138,2025-10-07,14,12,8,20,EntPark1671_T,"-37.81996544, 144.95981454"
75620251002,75,2025-10-02,6,21,42,63,SprFli_T,"-37.81515276, 144.97467661"
1071420251005,107,2025-10-05,14,204,121,325,280Will_T,"-37.81246271, 144.95690188"
40920251017,40,2025-10-17,9,152,194,346,Spr201_T,"-37.80999341, 144.97227587"
54920251008,54,2025-10-08,9,185,53,238,Swa607_T,"-37.804024, 144.96308399"
531220251024,53,2025-10-24,12,871,703,1574,Col254_T,"-37.81564191, 144.965499"
241720251031,24,2025-10-31,17,911,1788,2699,Col620_T,"-37.81887963, 144.95449198"
108820251008,108,2025-10-08,8,213,2364,2577,261Will_T,"-37.81295822, 144.95678789"
681720251031,68,2025-10-31,17,364,276,640,FLDegN_T,"-37.8168479, 144.96559789"
166820251014,166,2025-10-14,8,32,54,86,Spen484_T,"-37.80896733, 144.94931703"
852220251013,85,2025-10-13,22,7,9,16,488Mac_T,"-37.79432415, 144.92973378"
1381720251029,138,2025-10-29,17,10,2,12,EntPark1671_T,"-37.81996544, 144.95981454"
2101620251007,210,2025-10-07,16,66,60,126,WatCit_T,"-37.8157484, 144.93978108"
140820251003,140,2025-10-03,8,138,63,201,Boyd2837_T,"-37.82590962, 144.96185972"
531220251025,53,2025-10-25,12,773,592,1365,Col254_T,"-37.81564191, 144.965499"
21620251016,21,2025-10-16,6,13,9,22,Bourke155_T,"-37.81267313, 144.96788288"
111420251011,11,2025-10-11,14,88,50,138,WatCit_T,"-37.81564989, 144.93970694"
79020251023,79,2025-10-23,0,31,29,60,FliSS_T,"-37.81794046, 144.96616678"
1822220251007,182,2025-10-07,22,126,127,253,King163_T,"-37.81627451, 144.95550503"
872220251024,87,2025-10-24,22,31,33,64,Errol23_T,"-37.80454949, 144.94921863"
85920251029,85,2025-10-29,9,76,58,134,488Mac_T,"-37.79432415, 144.92973378"
43320251021,43,2025-10-21,3,4,0,4,UM2_T,"-37.79844526, 144.96411782"
1611020251026,161,2025-10-26,10,94,103,197,BirArt1109_T,"-37.81851276, 144.97131336"
501520251028,50,2025-10-28,15,153,116,269,Lyg309_T,"-37.79808192, 144.96721013"
72120251030,72,2025-10-30,1,3,5,8,ACMI_T,"-37.81726338, 144.96872809"
1232120251029,123,2025-10-29,21,2,1,3,BirBridge_T,"-37.81753741, 144.97329734"
1671720251031,167,2025-10-31,17,89,162,251,Lat526_T,"-37.81304149, 144.95155955"
431620251017,43,2025-10-17,16,207,338,545,UM2_T,"-37.79844526, 144.96411782"
20720251031,20,2025-10-31,7,15,28,43,LtB170_T,"-37.81172914, 144.9682466"
1822120251029,182,2025-10-29,21,229,185,414,King163_T,"-37.81627451, 144.95550503"
79820251009,79,2025-10-09,8,462,289,751,FliSS_T,"-37.81794046, 144.96616678"
1381520251030,138,2025-10-30,15,12,4,16,EntPark1671_T,"-37.81996544, 144.95981454"
441420251010,44,2025-10-10,14,128,94,222,UM3_T,"-37.79698741, 144.96441306"
44620251025,44,2025-10-25,6,3,6,9,UM3_T,"-37.79698741, 144.96441306"
1641920251002,164,2025-10-02,19,40,56,96,Lat526_T,"-37.813005, 144.95160411"
136820251028,136,2025-10-28,8,456,113,569,BirFed1120_T,"-37.8184141, 144.97357915"
67820251030,67,2025-10-30,8,494,351,845,FLDegS_T,"-37.81688755, 144.96562569"
701720251030,70,2025-10-30,17,153,120,273,Errol20_T,"-37.80456984, 144.94946228"
371320251010,37,2025-10-10,13,82,83,165,Lyg260_T,"-37.80107122, 144.96704554"
1351120251025,135,2025-10-25,11,461,514,975,Spen161_T,"-37.8172861, 144.95319102"
1401720251021,140,2025-10-21,17,129,155,284,Boyd2837_T,"-37.82590962, 144.96185972"
102220251013,10,2025-10-13,22,7,14,21,BouHbr_T,"-37.81876474, 144.94710545"
211720251007,211,2025-10-07,7,112,434,546,SouthB_T,"-37.82020539, 144.96499384"
1071720251027,107,2025-10-27,17,201,122,323,280Will_T,"-37.81246271, 144.95690188"
86720251030,86,2025-10-30,7,19,19,38,574Qub_T,"-37.80309992, 144.94908064"
1641320251003,164,2025-10-03,13,118,115,233,Lat526_T,"-37.813005, 144.95160411"
1791320251022,179,2025-10-22,13,51,49,100,Pow61_T,"-37.82392385, 144.96299677"
671820251009,67,2025-10-09,18,324,498,822,FLDegS_T,"-37.81688755, 144.96562569"
2121220251015,212,2025-10-15,12,738,610,1348,SouthB_T,"-37.82025374, 144.96501549"
2121220251030,212,2025-10-30,12,799,575,1374,SouthB_T,"-37.82025374, 144.96501549"
612220251014,61,2025-10-14,22,202,129,331,RMIT14_T,"-37.80767455, 144.96309114"
39920251011,39,2025-10-11,9,69,67,136,AlfPl_T,"-37.81379749, 144.96995745"
421820251017,42,2025-10-17,18,229,279,508,UM1_T,"-37.80008566, 144.96386412"
72020251005,72,2025-10-05,0,28,62,90,ACMI_T,"-37.81726338, 144.96872809"
1301020251007,130,2025-10-07,10,69,38,107,Bou892T,"-37.8204637, 144.94126826"
31320251028,3,2025-10-28,13,993,1123,2116,Swa295_T,"-37.81101524, 144.96429485"
209920251003,209,2025-10-03,9,526,224,750,FliS_T,"-37.81909037, 144.96549709"
179120251029,179,2025-10-29,1,4,3,7,Pow61_T,"-37.82392385, 144.96299677"
301320251025,30,2025-10-25,13,276,471,747,Lon189_T,"-37.8112185, 144.96656806"
511220251031,51,2025-10-31,12,113,140,253,Fra118_T,"-37.80841815, 144.95906316"
1341020251008,134,2025-10-08,10,246,343,589,Spen201_T,"-37.81694221, 144.95303935"
1801920251006,180,2025-10-06,19,24,44,68,Mac330_T,"-37.79497059, 144.93530329"
751620251007,75,2025-10-07,16,57,66,123,SprFli_T,"-37.81515276, 144.97467661"
1401520251013,140,2025-10-13,15,94,118,212,Boyd2837_T,"-37.82590962, 144.96185972"
191920251018,19,2025-10-18,19,848,671,1519,LtB210_T,"-37.81237202, 144.96550671"
251220251031,25,2025-10-31,12,405,533,938,MCEC_T,"-37.82401776, 144.95604426"
251020251002,25,2025-10-02,10,216,571,787,MCEC_T,"-37.82401776, 144.95604426"
752320251001,75,2025-10-01,23,2,4,6,SprFli_T,"-37.81515276, 144.97467661"
182420251022,182,2025-10-22,4,11,14,25,King163_T,"-37.81627451, 144.95550503"
391220251002,39,2025-10-02,12,284,169,453,AlfPl_T,"-37.81379749, 144.96995745"
561720251018,56,2025-10-18,17,443,533,976,Lon364_T,"-37.81234775, 144.96153311"
101120251007,10,2025-10-07,11,94,67,161,BouHbr_T,"-37.81876474, 144.94710545"
2101320251003,210,2025-10-03,13,19,21,40,WatCit_T,"-37.8157484, 144.93978108"
712020251027,71,2025-10-27,20,3,5,8,WestWP_T,"-37.81235775, 144.97136962"
36820251021,36,2025-10-21,8,269,164,433,Que85_T,"-37.81652527, 144.96121062"
10920251012,10,2025-10-12,9,11,23,34,BouHbr_T,"-37.81876474, 144.94710545"
39620251014,39,2025-10-14,6,17,5,22,AlfPl_T,"-37.81379749, 144.96995745"
271620251026,27,2025-10-26,16,186,114,300,Vic_T,"-37.80606888, 144.95644692"
2111920251025,211,2025-10-25,19,594,543,1137,SouthB_T,"-37.82020539, 144.96499384"
191120251019,19,2025-10-19,11,300,242,542,LtB210_T,"-37.81237202, 144.96550671"
43220251004,43,2025-10-04,2,6,1,7,UM2_T,"-37.79844526, 144.96411782"
1791920251009,179,2025-10-09,19,64,74,138,Pow61_T,"-37.82392385, 144.96299677"
109820251018,109,2025-10-18,8,25,33,58,LatWill_T,"-37.81193681, 144.95621105"
52020251022,5,2025-10-22,20,129,147,276,PriNW_T,"-37.81874249, 144.96787656"
1852220251024,185,2025-10-24,22,628,453,1081,Eli197_T,"-37.81374643, 144.96276183"
17520251029,17,2025-10-29,5,66,21,87,Col15_T,"-37.81362543, 144.97323591"
241520251028,24,2025-10-28,15,482,1263,1745,Col620_T,"-37.81887963, 144.95449198"
1181620251008,118,2025-10-08,16,9,26,35,Fli114C_T,"-37.81632783, 144.97090512"
51820251002,51,2025-10-02,8,62,57,119,Fra118_T,"-37.80841815, 144.95906316"
51120251007,51,2025-10-07,1,12,14,26,Fra118_T,"-37.80841815, 144.95906316"
8620251008,8,2025-10-08,6,59,57,116,WebBN_T,"-37.82293543, 144.9471751"
511520251025,51,2025-10-25,15,158,156,314,Fra118_T,"-37.80841815, 144.95906316"
137620251027,137,2025-10-27,6,20,1,21,BouHbr2353_T,"-37.81894815, 144.94612292"
47920251005,47,2025-10-05,9,298,318,616,Eli250_T,"-37.81258467, 144.9625775"
45220251011,45,2025-10-11,2,27,90,117,Swa148_T,"-37.81414075, 144.96609379"
37020251019,37,2025-10-19,0,99,76,175,Lyg260_T,"-37.80107122, 144.96704554"
2111620251031,211,2025-10-31,16,433,539,972,SouthB_T,"-37.82020539, 144.96499384"
191720251004,19,2025-10-04,17,999,553,1552,LtB210_T,"-37.81237202, 144.96550671"
1431720251018,143,2025-10-18,17,435,287,722,Spencer_T,"-37.821728, 144.95557015"
2101320251024,210,2025-10-24,13,51,37,88,WatCit_T,"-37.8157484, 144.93978108"
1641420251020,164,2025-10-20,14,100,61,161,Lat526_T,"-37.813005, 144.95160411"
87820251031,87,2025-10-31,8,94,42,136,Errol23_T,"-37.80454949, 144.94921863"
291020251005,29,2025-10-05,10,559,303,862,AG_T,"-37.8199817, 144.96872865"
10120251030,10,2025-10-30,1,1,3,4,BouHbr_T,"-37.81876474, 144.94710545"
91320251015,9,2025-10-15,13,527,446,973,Col700_T,"-37.81982992, 144.95102555"
166520251018,166,2025-10-18,5,0,2,2,Spen484_T,"-37.80896733, 144.94931703"
162520251003,162,2025-10-03,5,31,13,44,Eli489_T,"-37.80740397, 144.95987909"
621220251009,62,2025-10-09,12,281,274,555,Lat224_T,"-37.80996494, 144.96216521"
721220251019,72,2025-10-19,12,211,350,561,ACMI_T,"-37.81726338, 144.96872809"
711820251022,71,2025-10-22,18,27,35,62,WestWP_T,"-37.81235775, 144.97136962"
31020251031,31,2025-10-31,0,24,21,45,Lyg161_T,"-37.80169681, 144.96658911"
1311820251010,131,2025-10-10,18,157,109,266,King2_T,"-37.82009057, 144.95758725"
1311220251016,131,2025-10-16,12,141,202,343,King2_T,"-37.82009057, 144.95758725"
492120251031,49,2025-10-31,21,209,175,384,Eli501_T,"-37.80730068, 144.95956055"
45820251013,45,2025-10-13,8,243,328,571,Swa148_T,"-37.81414075, 144.96609379"
2111920251026,211,2025-10-26,19,374,358,732,SouthB_T,"-37.82020539, 144.96499384"
52320251017,52,2025-10-17,3,3,10,13,Eli263_T,"-37.81252157, 144.9619401"
14720251001,14,2025-10-01,7,174,234,408,SanBri_T,"-37.82011242, 144.96291897"
501520251011,50,2025-10-11,15,279,275,554,Lyg309_T,"-37.79808192, 144.96721013"
1401420251006,140,2025-10-06,14,101,72,173,Boyd2837_T,"-37.82590962, 144.96185972"
54920251006,54,2025-10-06,9,477,107,584,Swa607_T,"-37.804024, 144.96308399"
37720251026,37,2025-10-26,7,5,9,14,Lyg260_T,"-37.80107122, 144.96704554"
1841920251003,184,2025-10-03,19,665,828,1493,Eli124_T,"-37.81512416, 144.96371988"
442320251022,44,2025-10-22,23,8,14,22,UM3_T,"-37.79698741, 144.96441306"
71020251001,71,2025-10-01,0,3,3,6,WestWP_T,"-37.81235775, 144.97136962"
672320251013,67,2025-10-13,23,12,23,35,FLDegS_T,"-37.81688755, 144.96562569"
171920251003,17,2025-10-03,19,117,182,299,Col15_T,"-37.81362543, 144.97323591"
1322120251027,132,2025-10-27,21,106,79,185,King335_T,"-37.81267639, 144.95386444"
6720251005,6,2025-10-05,7,51,68,119,FliS_T,"-37.81907439, 144.96557866"
392020251005,39,2025-10-05,20,10,4,14,AlfPl_T,"-37.81379749, 144.96995745"
1331320251023,133,2025-10-23,13,559,485,1044,Spen229_T,"-37.81531435, 144.95227769"
1881520251025,188,2025-10-25,15,47,33,80,RMIT51_T,"-37.80663222, 144.96456557"
108920251016,108,2025-10-16,9,293,1220,1513,261Will_T,"-37.81295822, 144.95678789"
1821520251013,182,2025-10-13,15,202,150,352,King163_T,"-37.81627451, 144.95550503"
1661220251016,166,2025-10-16,12,62,46,108,Spen484_T,"-37.80896733, 144.94931703"
1851820251020,185,2025-10-20,18,716,468,1184,Eli197_T,"-37.81374643, 144.96276183"
191320251023,19,2025-10-23,13,423,419,842,LtB210_T,"-37.81237202, 144.96550671"
